Lintang,Bujur,Tinggi_Ortometrik,FAA
-7.86586,110.74036,187.100,113.85531
-7.83077,110.06734,73.600,151.11869
-7.82488,110.12216,153.500,142.99065
-7.82336,110.15821,33.100,110.57438
-7.82986,110.20266,54.000,100.28929
-7.83207,110.25322,51.600,98.18451
-7.84065,110.29518,135.900,103.58303
-7.83703,110.33632,72.900,100.80019
-7.82292,110.39634,84.800,96.35758
-7.82910,110.43001,80.200,96.93706
-7.81505,110.48062,95.000,94.21801
-7.83537,110.52559,389.600,113.97469
-7.82555,110.56190,347.500,122.35701
-7.83391,110.60554,239.000,116.50764
-7.82441,110.67087,561.000,130.20124
-7.82212,110.69816,212.100,104.06960
-7.82335,110.74917,133.600,111.99391
-7.77862,110.11316,679.800,193.25152
-7.80254,110.16225,73.000,120.23908
-7.78226,110.21783,84.100,120.96726
-7.79929,110.24542,80.900,119.09698
-7.78301,110.29346,101.700,127.46309
-7.78717,110.33412,109.200,118.27804
-7.76915,110.43891,137.900,103.67454
-7.77131,110.48525,177.400,98.95755
-7.75218,110.12372,701.300,197.11584
-7.75313,110.20869,97.800,124.76029
-7.74568,110.24148,110.900,121.80429
-7.73754,110.29942,144.500,127.41390
-7.73416,110.34068,166.900,115.20092
-7.74446,110.38314,175.500,115.88830
-7.73638,110.42100,197.400,107.92396
-7.72615,110.47027,199.100,111.59463
-7.69752,110.15029,698.500,180.85400
-8.10514,110.69028,269.700,138.52229
-7.69572,110.19634,176.500,119.79656
-7.68870,110.25709,157.600,107.51927
-7.70254,110.28825,160.200,109.09093
-7.69020,110.34153,252.700,103.32382
-7.68685,110.38883,311.200,102.34404
-7.68400,110.43671,341.300,101.86443
-7.69039,110.47494,291.800,104.61031
-7.66095,110.15628,494.800,151.76983
-7.65581,110.19684,736.100,162.65493
-7.64873,110.24424,232.800,103.76887
-7.65197,110.32641,322.800,99.81674
-7.65401,110.37715,406.000,102.19279
-7.65550,110.43472,479.400,108.59574
-7.64760,110.46884,498.000,108.73531
-7.60685,110.37271,601.800,108.29287
-7.60207,110.42270,835.000,127.23493
-7.59862,110.46569,910.100,130.79500
-7.95615,110.35263,16.900,107.31796
-7.94104,110.15383,6.700,91.42164
-7.74213,110.15959,587.500,174.47136
-7.91722,110.08380,4.200,103.08638
-6.87485,110.20359,2.100,-12.63818
-6.90691,110.20652,1.400,-13.53263
-6.93843,110.21340,2.700,-14.64103
-6.96619,110.21714,5.300,-16.16946
-7.01133,110.22891,63.200,-15.16502
-7.08211,110.21152,319.800,5.94304
-6.93999,110.25288,1.300,-14.20702
-6.98302,110.25308,40.800,-12.15414
-7.04585,110.26410,238.000,-2.87277
-7.09077,110.27205,274.300,9.64519
-7.12819,110.28006,377.600,19.33710
-7.16347,110.25365,596.600,37.95575
-6.97224,110.29743,5.900,-11.47554
-7.00211,110.29657,144.400,-3.41349
-7.03920,110.29859,230.000,-1.33675
-7.07710,110.30852,253.200,10.85266
-7.12605,110.30280,435.300,34.48681
-7.18051,110.29092,582.700,98.71465
-7.21313,110.31311,929.000,104.03045
-6.98405,110.34413,14.700,-8.64515
-7.04154,110.33777,213.700,0.67964
-7.06845,110.36466,253.800,26.76842
-7.09885,110.34883,350.500,47.78095
-7.12993,110.33942,494.000,46.15112
-7.21573,110.34617,1124.600,123.96700
-7.24733,110.35326,886.900,96.80733
-6.97951,110.39289,2.000,-7.06768
-7.04696,110.39424,191.300,19.96510
-7.07901,110.38753,287.600,32.24065
-7.12561,110.39175,400.100,25.13025
-7.16065,110.39364,446.500,32.32469
-7.21261,110.39075,737.200,87.34456
-7.26060,110.39987,496.700,72.06762
-6.98305,110.44699,2.400,-6.68116
-7.03273,110.42410,123.400,18.25365
-7.07280,110.42797,209.300,28.82418
-7.13337,110.44921,314.000,35.60797
-7.16857,110.44036,463.800,47.28848
-7.22371,110.43062,530.400,66.39201
-7.26127,110.43784,473.000,64.15647
-6.96367,110.46929,1.200,-6.50071
-6.98350,110.47720,4.400,-6.13342
-7.03772,110.48963,23.200,-2.35264
-7.07114,110.46749,42.200,9.20954
-7.10207,110.47735,252.000,28.10093
-7.18498,110.49097,283.600,29.31255
-7.22831,110.50239,295.700,30.17601
-7.26487,110.46962,483.300,58.51463
-6.89946,110.52657,0.800,-6.23766
-6.93315,110.53372,2.200,-6.71132
-6.98997,110.52740,4.200,-5.53598
-7.02397,110.52950,14.000,-0.64215
-7.07079,110.53576,23.000,2.40910
-7.21269,110.52332,196.900,18.38488
-7.26065,110.51814,367.000,34.94810
-6.84049,110.57030,0.400,5.25114
-6.89017,110.55580,0.700,-5.68897
-6.92257,110.57754,1.500,-4.94911
-6.99145,110.56613,4.000,-73.02996
-7.03390,110.57177,10.100,4.29630
-7.10960,110.55627,36.400,3.00960
-7.21622,110.58331,148.900,7.83621
-7.25858,110.56319,263.100,15.17920
-6.73050,110.60580,1.000,10.14241
-6.75416,110.60008,1.500,9.76957
-6.79313,110.61571,2.000,10.15124
-6.85482,110.60032,1.500,5.02501
-6.94224,110.61265,2.900,-3.90165
-6.97225,110.61485,4.600,-2.23715
-7.02507,110.61913,7.100,8.30333
-7.06984,110.62057,10.200,-7.66212
-7.15850,110.63347,36.200,0.67167
-7.26353,110.59637,188.200,2.10348
-6.71324,110.65736,0.700,19.47143
-6.78768,110.65360,2.700,11.35271
-6.84521,110.64259,1.800,21.46276
-6.94567,110.66226,-0.900,7.26085
-7.02701,110.66548,8.200,17.17052
-7.05811,110.66871,10.000,23.59417
-6.79465,110.69819,3.200,9.95958
-6.85633,110.70502,3.100,14.32677
-6.89660,110.69379,4.100,9.10272
-6.95884,110.70164,5.100,11.96820
-6.99779,110.69716,7.800,23.28521
-7.02257,110.70031,9.200,23.41642
-7.07548,110.70534,14.500,26.41134
-7.10347,110.69610,16.900,19.97445
-6.77267,110.72470,4.200,16.85304
-6.84296,110.75201,4.100,14.89090
-6.92991,110.75075,5.800,14.97018
-7.00318,110.74472,10.000,35.08696
-7.03320,110.73368,10.100,29.68164
-7.06935,110.75117,11.200,28.07743
-7.16971,110.76461,52.900,-2.98213
-6.85048,110.80375,4.100,14.58046
-6.88989,110.79672,6.200,12.85524
-6.95646,110.77996,9.000,18.65396
-7.01125,110.80970,16.800,44.32040
-7.06204,110.80439,15.100,29.55245
-7.12230,110.79146,29.100,12.15427
-7.04936,110.43950,198.800,24.45793
-7.04837,110.44247,186.800,18.88484
-7.13445,110.41981,308.400,35.19516
-7.25759,110.41916,488.500,68.44436
-6.98779,110.41721,5.800,-5.80450
-6.89472,110.63838,3.200,7.77523
-6.23600,106.83431,41.000,53.24245
-6.85025,106.76440,409.400,149.09493
-6.83779,106.65830,656.800,155.83961
-6.76369,106.66010,1148.500,190.14499
-6.19294,106.97156,38.000,47.89140
-6.09175,106.72531,31.000,57.30043
-6.09494,106.71739,24.200,54.43017
-6.09464,106.70761,38.800,56.74377
-6.10403,106.70800,20.200,49.97202
-6.10397,106.71683,25.900,54.34310
-6.10239,106.72803,20.800,53.44853
-6.10392,106.73747,20.500,60.12674
-6.10386,106.74389,26.900,61.50396
-6.11311,106.68983,27.900,49.40631
-6.11342,106.70767,20.500,49.47556
-6.11275,106.71669,20.600,51.34923
-6.11356,106.73600,16.600,58.35872
-6.11267,106.74403,15.800,58.15870
-6.11247,106.75306,38.300,64.87962
-6.11286,106.76217,5.600,60.15569
-6.11300,106.77111,41.200,71.03491
-6.11289,106.78919,28.400,67.38489
-6.10375,106.79050,37.100,69.54540
-6.10364,106.80017,32.800,68.03983
-6.09472,106.79094,34.700,67.16633
-6.12178,106.70764,20.200,48.89327
-6.12211,106.71686,26.800,52.32478
-6.12214,106.72544,33.000,55.14852
-6.12208,106.73581,19.900,57.87490
-6.12178,106.75314,20.500,58.15589
-6.12078,106.76217,24.800,65.70268
-6.12181,106.78922,23.900,65.76511
-6.12217,106.79822,20.800,65.01107
-6.13125,106.68869,48.000,54.17565
-6.13106,106.70797,3.100,42.22594
-6.13114,106.71700,35.300,54.30652
-6.13153,106.73464,14.100,55.17333
-6.13089,106.74411,24.300,58.70495
-6.13211,106.75278,33.900,66.94569
-6.13100,106.77114,5.600,58.55899
-6.13056,106.78931,14.100,62.51190
-6.13081,106.81639,8.300,60.63629
-6.13069,106.82531,43.400,71.90608
-6.14050,106.69892,17.100,44.39779
-6.14061,106.70778,15.900,45.23517
-6.14008,106.71700,16.100,47.77708
-6.14017,106.73506,18.000,55.52200
-6.14017,106.75428,17.500,56.02762
-6.13997,106.77100,23.600,64.11490
-6.14000,106.78025,18.100,63.04614
-6.14003,106.78892,19.300,63.66608
-6.13961,106.81633,35.100,69.00254
-6.14928,106.68953,2.800,48.74406
-6.14919,106.69972,6.300,51.05646
-6.14939,106.70797,2.700,51.27107
-6.14978,106.71700,38.400,63.60636
-6.14908,106.74414,16.900,60.06145
-6.14917,106.75358,28.300,63.81960
-6.14836,106.76222,16.800,60.95440
-6.14903,106.77119,2.700,57.23798
-6.14928,106.78028,41.900,69.84661
-6.14931,106.78931,15.900,62.04827
-6.14894,106.79833,15.000,61.96749
-6.14894,106.80744,17.200,62.49677
-6.14889,106.82544,31.800,67.74563
-6.15844,106.69914,15.400,53.01850
-6.15828,106.70806,10.000,53.06426
-6.15744,106.71711,30.000,59.68563
-6.15814,106.73517,28.900,62.30254
-6.15800,106.75319,14.900,59.20258
-6.15847,106.77128,17.900,61.22983
-6.15806,106.78042,47.900,71.25049
-6.15797,106.78928,21.800,63.51361
-6.15800,106.79872,64.200,76.35437
-6.15794,106.80817,19.400,62.47316
-6.15878,106.81647,21.400,63.42453
-6.15775,106.82547,47.100,71.78945
-6.16678,106.69903,60.200,65.75045
-6.16733,106.71711,63.800,69.08138
-6.16711,106.72725,9.000,52.92563
-6.16703,106.73517,5.100,52.92299
-6.16717,106.77936,12.900,59.05865
-6.16692,106.78939,9.800,58.53630
-6.16697,106.79842,7.500,58.15518
-6.16697,106.80828,12.500,59.28899
-6.16692,106.82553,13.700,60.14047
-6.17633,106.70819,36.500,58.09892
-6.17633,106.71717,13.500,52.03743
-6.17625,106.73522,14.500,54.47774
-6.17642,106.74422,39.100,63.07996
-6.17656,106.75269,41.800,64.86091
-6.17631,106.76211,8.100,55.56050
-6.17658,106.77133,39.900,65.86388
-6.17614,106.77994,44.100,67.94915
-6.17594,106.79839,45.000,67.56089
-6.17600,106.80767,49.100,69.17564
-6.17553,106.81650,36.800,65.77697
-6.17600,106.82569,36.600,65.94616
-6.18469,106.70806,68.000,66.87347
-6.18586,106.71717,21.200,53.08102
-6.18581,106.72639,39.900,59.00579
-6.18481,106.73528,17.900,56.61238
-6.18569,106.74378,33.200,59.25943
-6.18511,106.75328,24.800,57.91704
-6.18500,106.77144,21.200,57.47763
-6.18503,106.78944,20.900,58.69442
-6.18506,106.80736,33.500,61.85422
-6.18503,106.81647,26.900,61.07698
-6.18472,106.83458,41.800,66.28348
-6.19442,106.73544,40.300,59.29293
-6.19433,106.74394,28.600,56.21219
-6.19428,106.75367,35.900,59.44710
-6.19428,106.76325,23.100,55.16498
-6.19392,106.77147,20.400,55.97828
-6.19367,106.78047,11.200,54.37251
-6.19414,106.79736,30.000,60.18813
-6.19453,106.80756,38.400,63.28417
-6.19403,106.81658,22.700,59.02631
-6.19408,106.82561,34.300,62.88696
-6.19400,106.83456,21.300,59.07462
-6.20375,106.72758,10.500,47.68134
-6.20336,106.74431,12.200,49.64379
-6.20356,106.75339,13.100,49.19780
-6.20358,106.76253,11.600,49.58427
-6.20331,106.77142,12.100,49.59388
-6.20236,106.78044,16.400,53.52995
-6.20319,106.78969,17.500,54.81352
-6.20250,106.79836,14.900,54.18410
-6.20314,106.83475,24.400,56.27494
-6.21231,106.74461,12.300,48.12125
-6.21275,106.75342,11.900,48.44921
-6.21228,106.76233,15.000,47.49549
-6.21228,106.77169,13.700,49.47410
-6.21250,106.78978,18.200,53.35926
-6.21208,106.83469,3.000,49.25421
-6.22150,106.73542,9.000,39.39400
-6.22106,106.74361,7.700,41.33116
-6.22142,106.75317,15.900,43.07602
-6.22147,106.77150,12.800,41.16788
-6.22133,106.78061,3.900,39.50261
-6.22117,106.79819,14.400,45.00773
-6.22197,106.80872,0.900,40.96389
-6.22119,106.81664,18.100,47.14976
-6.23061,106.73561,17.400,43.24058
-6.23061,106.74439,7.800,37.09646
-6.23036,106.77189,18.000,43.29070
-6.23033,106.78958,11.500,43.26433
-6.23033,106.79875,25.200,46.06436
-6.23031,106.80767,7.500,43.29966
-6.23006,106.81678,14.700,45.54762
-6.23056,106.82575,14.800,46.78877
-6.23947,106.75247,14.600,38.15363
-6.24000,106.76261,10.800,37.42001
-6.23942,106.77203,17.200,40.34738
-6.23939,106.80769,8.400,42.87086
-6.23886,106.81672,10.800,44.65221
-6.23925,106.82578,10.900,44.85549
-6.24858,106.75353,10.800,37.93280
-6.24844,106.76311,16.800,38.86810
-6.24853,106.77158,15.900,41.01846
-6.24853,106.78047,8.400,40.12274
-6.24828,106.79014,14.800,41.60370
-6.24825,106.79869,15.400,38.87954
-6.24853,106.81678,11.900,41.06341
-6.10319,106.91581,39.000,64.35271
-6.10214,106.92569,20.000,54.43628
-6.09989,106.93392,14.000,50.66657
-6.10153,106.94233,32.000,54.52303
-6.10239,106.95022,26.000,51.28408
-6.10439,106.96589,25.000,48.22721
-6.11397,106.88797,24.000,62.81573
-6.11228,106.90581,21.000,60.42170
-6.11303,106.92625,26.000,57.14119
-6.11197,106.94108,25.000,53.08266
-6.11031,106.95519,21.000,48.34929
-6.11139,106.96894,24.000,47.60497
-6.16550,106.96900,39.000,56.82944
-6.12139,106.86142,25.000,62.22277
-6.12125,106.87992,25.000,58.67545
-6.12094,106.93281,28.000,55.76765
-6.11867,106.95314,28.000,51.77102
-6.12169,106.96886,25.000,47.08704
-6.13033,106.83442,22.000,59.27552
-6.13061,106.85231,21.000,62.32140
-6.13078,106.87056,26.000,62.04195
-6.13008,106.88914,22.000,56.71030
-6.13283,106.90769,25.000,58.79394
-6.13119,106.96856,24.000,45.49658
-6.13944,106.84339,22.000,59.01104
-6.13917,106.86111,44.000,65.26892
-6.13956,106.87972,21.000,56.07998
-6.14081,106.89547,33.000,61.50114
-6.14025,106.93406,28.000,53.88808
-6.13956,106.94428,24.000,49.84626
-6.13844,106.97061,33.000,53.30657
-6.14997,106.83419,21.000,61.06029
-6.14925,106.85261,38.000,64.59303
-6.14875,106.87050,35.000,62.43635
-6.14878,106.88883,41.000,63.66833
-6.14825,106.92436,28.000,48.36463
-6.14925,106.94069,20.000,48.88535
-6.14792,106.97292,36.000,53.03104
-6.15053,106.98036,19.000,46.90201
-6.15764,106.84328,24.000,59.26923
-6.15689,106.86117,20.000,57.92860
-6.15675,106.88303,28.000,58.82137
-6.15600,106.89536,22.000,36.74323
-6.14831,106.95464,29.000,47.26224
-6.12944,106.95569,21.000,46.91379
-6.12733,106.94122,17.000,48.47911
-6.13050,106.92467,24.000,54.54979
-6.15581,106.93997,46.000,59.47710
-6.15650,106.96178,38.000,56.17377
-6.15847,106.97850,29.000,45.12707
-6.16658,106.93378,28.000,61.24230
-6.16697,106.85253,14.000,56.29214
-6.16783,106.87072,27.000,61.54947
-6.16769,106.88903,35.000,58.69225
-6.16019,106.93000,26.000,46.87772
-6.16664,106.94253,21.000,46.79982
-6.16647,106.97758,21.000,41.73309
-6.18950,106.84006,39.000,66.83664
-6.17394,106.85164,27.000,63.73178
-6.17614,106.86150,25.000,61.83185
-6.17619,106.87078,31.000,62.82345
-6.17594,106.88036,17.000,55.03562
-6.17242,106.89803,22.000,54.07727
-6.17567,106.91525,44.000,57.59734
-6.17433,106.93461,20.000,42.62294
-6.17514,106.94208,23.000,50.34361
-6.17142,106.95169,30.000,50.41661
-6.17561,106.97008,29.000,43.63711
-6.17533,106.97917,28.000,42.86375
-6.18547,106.84319,38.000,59.64572
-6.18506,106.85314,23.000,61.18224
-6.18494,106.86239,22.000,59.84579
-6.18564,106.87111,45.000,66.08374
-6.18461,106.87942,35.000,62.14604
-6.18483,106.88894,19.000,55.08163
-6.18436,106.89844,22.000,53.47699
-6.18483,106.90739,27.000,53.12172
-6.18408,106.92592,21.000,48.24363
-6.18431,106.94411,28.000,46.47052
-6.18322,106.95150,32.000,50.13660
-6.18372,106.96172,32.000,48.12695
-6.18483,106.97175,36.000,48.41056
-6.18542,106.97872,30.000,45.64661
-6.19297,106.85422,40.000,65.13834
-6.19272,106.88050,37.000,60.71690
-6.18953,106.89125,23.000,42.06591
-6.19364,106.89772,25.000,54.61400
-6.19419,106.90717,26.000,53.51212
-6.19325,106.91750,22.000,50.39525
-6.19192,106.93461,22.000,42.06096
-6.19392,106.95183,22.000,43.00230
-6.20269,106.84325,33.000,56.90899
-6.20125,106.86167,32.000,61.93810
-6.20294,106.87750,21.000,57.69902
-6.20283,106.89792,25.000,55.44620
-6.20378,106.90683,35.000,57.06540
-6.20289,106.92500,37.000,53.56015
-6.20228,106.92606,33.000,47.31692
-6.20194,106.95244,29.000,44.49847
-6.20228,106.96044,33.000,36.56692
-6.20417,106.97942,41.000,36.69040
-6.21425,106.84306,34.000,39.19373
-6.21200,106.87492,33.000,61.35861
-6.20839,106.89061,33.000,59.53858
-6.21208,106.89781,44.000,62.12340
-6.21153,106.91528,12.000,49.36374
-6.21172,106.93444,41.000,48.42410
-6.21164,106.95042,25.000,37.13551
-6.20919,106.97078,38.000,36.94687
-6.22261,106.83736,36.000,54.53899
-6.22006,106.85103,35.000,55.15975
-6.22056,106.87078,26.000,59.58120
-6.22000,106.88867,35.000,62.43091
-6.22086,106.89831,40.000,62.41801
-6.22108,106.90761,35.000,58.77994
-6.22067,106.92481,37.000,55.54542
-6.22097,106.94311,39.000,49.96711
-6.22086,106.95192,28.000,43.61290
-6.21889,106.96147,30.000,36.14866
-6.22989,106.83514,43.000,61.03883
-6.23028,106.84383,38.000,59.02745
-6.22956,106.85311,36.000,61.61393
-6.23161,106.88822,35.000,63.06531
-6.23058,106.89767,47.000,65.35044
-6.23058,106.91697,33.000,56.55782
-6.23033,106.93358,38.000,47.48648
-6.22858,106.95289,61.000,47.70191
-6.23831,106.83544,40.000,55.02872
-6.23914,106.85258,39.000,56.23380
-6.23872,106.87078,26.000,53.21811
-6.23928,106.88967,35.000,57.61604
-6.23933,106.89767,58.000,69.31649
-6.23900,106.90747,41.000,57.52404
-6.23889,106.92581,33.000,51.09612
-6.23878,106.94278,31.000,41.88074
-6.18533,106.76236,34.500,53.89776
-6.24850,106.83483,15.000,44.53116
-6.24822,106.84386,14.700,42.82399
-6.24819,106.85292,8.000,43.68587
-6.24761,106.86247,10.600,47.36996
-6.24811,106.87097,8.100,49.02831
-6.24789,106.90728,7.900,44.93084
-6.24814,106.91611,6.300,42.59195
-6.24803,106.92517,11.100,41.83615
-6.24794,106.93414,10.700,38.34440
-6.24778,106.94325,9.100,32.53350
-6.24789,106.95222,11.900,31.27589
-6.25758,106.75356,32.100,43.32377
-6.25681,106.76992,12.300,36.28534
-6.25772,106.78186,8.200,34.43164
-6.25750,106.78972,11.000,36.91047
-6.25822,106.82533,2.900,38.28543
-6.25728,106.84389,18.800,42.75311
-6.25758,106.85397,12.900,44.23556
-6.25719,106.86200,21.700,50.28028
-6.26661,106.75353,17.400,38.28851
-6.26631,106.76428,26.500,38.84410
-6.26639,106.81594,31.300,43.67459
-6.26558,106.82581,24.400,43.68998
-6.26633,106.83481,37.400,47.58919
-6.26539,106.84406,23.900,43.60932
-6.26628,106.85300,40.100,50.88382
-6.26628,106.86200,5.400,41.74982
-6.26381,106.88703,4.000,45.15584
-6.26611,106.90719,18.300,46.71618
-6.26603,106.91622,0.900,39.67527
-6.26594,106.92536,25.200,47.83995
-6.27564,106.76272,5.300,32.00576
-6.27564,106.78072,16.900,36.23741
-6.27547,106.79881,22.300,37.39805
-6.27456,106.84642,20.900,40.61360
-6.27539,106.85300,3.200,38.21226
-6.27528,106.86206,16.400,42.13008
-6.27411,106.87881,2.400,41.40031
-6.27511,106.91625,12.900,42.34274
-6.28478,106.77175,9.900,32.77694
-6.28464,106.78031,4.200,30.63974
-6.28447,106.80714,5.400,31.84359
-6.28361,106.81808,6.700,32.26184
-6.28442,106.84419,10.900,35.82276
-6.28439,106.85306,13.500,38.80613
-6.28397,106.86058,13.500,38.71437
-6.28431,106.87119,12.800,39.01157
-6.28417,106.90722,11.900,42.83643
-6.28419,106.91619,10.700,40.19552
-6.29350,106.77200,2.100,29.80745
-6.29322,106.79869,2.500,32.63645
-6.29258,106.80742,6.700,32.25583
-6.29353,106.81692,4.200,31.04526
-6.29403,106.82522,4.700,32.52982
-6.29347,106.83500,8.000,32.88974
-6.29339,106.86214,1.000,33.19997
-6.29328,106.87119,13.800,37.50429
-6.29342,106.88019,7.600,37.62722
-6.29328,106.88919,9.200,39.03399
-6.29322,106.89833,8.100,37.86553
-6.29322,106.90742,8.000,38.51465
-6.29314,106.91631,13.400,39.34354
-6.30350,106.78956,16.000,38.80270
-6.30347,106.80742,54.000,52.04613
-6.30239,106.84417,57.000,52.14364
-6.30250,106.86311,68.000,57.61778
-6.30253,106.88014,72.000,58.00220
-6.30239,106.91669,67.000,59.40119
-6.31264,106.78139,92.000,58.44825
-6.31097,106.79864,59.000,48.79229
-6.31022,106.85286,54.000,51.82328
-6.31131,106.87058,74.000,56.61691
-6.31111,106.88953,66.000,54.20082
-6.31150,106.90719,54.000,52.64807
-6.31208,106.92583,63.000,54.72545
-6.32025,106.86267,64.000,53.54318
-6.31900,106.87978,69.000,53.61160
-6.32039,106.89789,63.000,52.50166
-6.31961,106.91650,56.000,52.44576
-6.33008,106.79908,78.000,58.07172
-6.33014,106.86875,75.000,53.07427
-6.32939,106.88894,75.000,52.54909
-6.32972,106.90650,61.000,51.91001
-6.33000,106.92600,67.000,52.42701
-6.33839,106.88006,74.000,51.30246
-6.33856,106.89844,81.000,54.31037
-6.34044,106.91714,82.000,56.76193
-6.34872,106.83489,77.000,54.07425
-6.34722,106.87167,73.000,51.24895
-6.34761,106.89006,82.000,52.85000
-6.34747,106.90808,86.000,57.69778
-6.34692,106.92589,83.000,56.79242
-6.35769,106.80858,87.000,58.55396
-6.36028,106.82308,83.000,55.48757
-6.35608,106.84456,80.000,52.10463
-6.35742,106.86061,13.000,30.04133
-6.35678,106.88050,85.000,51.67451
-6.35494,106.89836,77.000,53.75098
-6.35622,106.91606,72.000,56.03183
-6.36525,106.88942,96.000,56.54266
-6.36508,106.90753,10.000,30.98301
-6.32025,106.79067,76.000,56.38823
-6.32031,106.80856,72.000,56.82203
-6.31150,106.81697,66.000,54.75314
-6.30258,106.82636,58.000,53.10865
-6.31150,106.83619,92.000,61.55070
-6.32033,106.82628,73.000,55.07039
-6.32992,106.81611,75.000,60.26862
-6.33836,106.80769,74.000,56.63305
-6.34772,106.79900,88.000,61.13033
-6.34722,106.81697,89.000,59.23899
-6.33847,106.82661,90.000,59.55091
-6.32953,106.83519,78.000,56.00258
-6.34803,106.85406,72.000,51.43416
-6.33794,106.86219,73.000,50.67261
-6.32922,106.85306,74.000,53.72369
-6.33914,106.84417,81.000,52.93889
-6.31800,106.85317,61.000,53.87128
-6.30236,106.90728,53.000,55.64920
-6.30283,106.89747,50.000,51.82369
-6.18450,106.91558,31.000,53.19313
-6.14600,106.90619,16.000,54.80267
-6.15289,106.90619,28.000,50.92554
-6.10450,106.69958,53.400,59.22386
-6.10544,106.75350,24.900,61.08632
-6.10539,106.76036,31.500,63.14509
-6.11150,106.69772,17.400,47.43504
-6.11303,106.78094,32.900,68.67164
-6.11106,106.79661,23.400,65.59601
-6.11256,106.80494,26.500,66.60454
-6.09664,106.79964,26.900,65.89147
-6.12072,106.68731,21.900,46.40842
-6.12294,106.69964,39.700,53.47191
-6.12433,106.74536,14.300,61.47283
-6.12153,106.77214,15.500,63.04686
-6.12278,106.78042,7.700,60.63463
-6.12094,106.80881,15.700,33.05989
-6.12253,106.81639,27.400,66.43201
-6.12250,106.82447,24.900,65.62068
-6.12978,106.69811,29.600,49.40262
-6.13186,106.72669,18.300,50.41381
-6.12928,106.76256,22.100,63.26649
-6.13158,106.78019,23.400,65.01386
-6.13267,106.80014,24.800,65.52526
-6.12872,106.80647,13.700,45.06360
-6.13914,106.69156,23.900,45.71344
-6.13964,106.72694,11.000,46.73083
-6.14136,106.74322,34.100,60.21023
-6.13931,106.76261,23.400,63.34580
-6.13942,106.79717,9.800,60.88453
-6.13869,106.80678,22.500,64.74979
-6.14031,106.82547,31.400,68.02671
-6.14919,106.72608,7.100,55.05347
-6.14931,106.73336,21.400,55.00646
-6.15025,106.81469,18.100,46.00950
-6.15853,106.68992,11.400,50.94172
-6.15756,106.72694,34.300,61.99099
-6.15856,106.74536,17.800,59.19722
-6.16772,106.69108,53.900,62.60719
-6.16781,106.70758,39.700,60.30110
-6.16611,106.74547,41.400,65.71872
-6.16647,106.75300,7.100,55.92130
-6.16669,106.76133,9.400,56.24722
-6.16958,106.76936,32.300,62.97220
-6.24003,106.78078,15.000,40.80623
-6.16456,106.81489,24.400,47.68964
-6.17653,106.72431,38.000,59.87821
-6.17769,106.78703,32.200,63.84504
-6.18422,106.78289,22.300,60.15232
-6.18722,106.79750,28.200,60.84608
-6.18389,106.82481,28.300,53.20125
-6.19361,106.72711,10.500,49.44753
-6.19444,106.78756,31.600,60.47634
-6.20336,106.73606,9.400,47.78925
-6.20222,106.80625,6.700,51.79767
-6.20178,106.81597,16.100,55.78855
-6.20369,106.82497,12.100,52.46652
-6.21308,106.72750,14.200,47.77296
-6.21239,106.73425,14.800,47.28160
-6.21328,106.78008,15.500,49.83048
-6.21250,106.79742,13.500,51.60808
-6.21150,106.80619,9.900,51.06592
-6.21267,106.81797,10.100,51.54499
-6.21219,106.82714,18.200,55.06527
-6.21967,106.72600,13.100,40.38546
-6.22114,106.76111,16.100,42.75321
-6.22261,106.78947,9.600,43.25771
-6.21894,106.82550,17.000,53.68380
-6.22878,106.75492,14.300,42.99900
-6.23006,106.76061,15.000,40.41024
-6.22883,106.77847,9.300,38.91421
-6.24058,106.78756,12.300,41.27186
-6.23994,106.79756,11.100,40.95381
-6.24886,106.80764,17.900,43.68955
-6.12364,106.68006,30.900,58.89145
-6.24942,106.88011,10.100,49.31028
-6.25739,106.76064,21.100,39.08112
-6.25803,106.79744,9.500,35.40698
-6.25622,106.80825,14.600,39.86701
-6.25739,106.81583,15.900,39.72556
-6.25894,106.83458,30.700,46.63494
-6.25783,106.87011,10.900,47.55315
-6.25739,106.88158,14.500,49.75329
-6.26544,106.77339,29.400,40.28652
-6.26642,106.78219,16.600,37.06522
-6.26519,106.78975,20.700,37.34519
-6.26681,106.79725,37.100,43.16718
-6.26494,106.80858,22.700,40.02760
-6.26492,106.87217,16.900,45.98718
-6.26642,106.88092,8.700,45.84600
-6.27514,106.77333,11.800,34.90251
-6.27564,106.78803,3.400,32.20911
-6.27433,106.80883,2.700,32.48863
-6.27614,106.81833,11.900,35.31381
-6.27642,106.82653,9.100,35.49379
-6.27397,106.83422,12.800,39.44419
-6.27294,106.86964,4.100,38.92812
-6.28456,106.76083,10.100,31.90301
-6.28472,106.78856,7.700,33.71884
-6.28242,106.80039,0.900,29.88435
-6.28619,106.82689,6.100,34.46598
-6.28572,106.83531,18.500,39.04386
-6.28353,106.87900,15.900,41.12403
-6.29142,106.78231,6.800,31.22948
-6.29253,106.78956,9.000,32.09696
-6.29414,106.84433,10.200,33.74586
-6.29333,106.85442,12.200,37.92929
-6.30094,106.77392,19.400,33.10283
-6.09675,106.95550,26.000,50.69149
-6.11114,106.13234,35.795,67.11287
-5.96878,106.05223,22.395,77.37652
-5.97002,106.01307,19.535,64.69895
-5.93489,106.00890,7.356,62.94230
-5.90175,106.03073,15.433,69.91650
-5.89364,106.05495,11.588,69.01136
