Lintang,Bujur,Tinggi_Ort,CBA
-8.74369,113.76413,-744.618,74.759157
-7.29038,109.18737,1424,74.77903
-7.89396,109.93389,-23.75,74.78699
-8.28953,111.94093,56.817,74.820526
-7.33459,109.11535,706,74.85889
-8.64641,111.5441,-697.49,74.871196
-8.28283,113.51248,21,74.915748
-7.54771,108.76235,8,74.92527
-7.84039,109.38291,-51.098,74.941456
-7.31389,108.25491,320,75.011658
-8.5757,113.56295,-374.652,75.013644
-6.89483,111.95233,68,75.037643
-6.75407,110.2273,-35.947,75.065562
-6.95111,110.79793,8,75.080208
-8.25818,114.23332,265,75.087704
-8.1233,111.80161,93,75.170445
-7.05396,113.0416,67,75.185004
-6.49143,108.80745,-19.422,75.185424
-7.32772,109.30456,308,75.191697
-7.35521,108.2418,341,75.240157
-8.98041,114.14897,-2329.832,75.244064
-8.06744,110.58942,258,75.246474
-7.6064,111.16014,1691,75.25273
-6.04728,106.03535,57,75.261958
-8.27912,111.9442,83,75.270895
-7.46811,110.35095,946,75.27434
-6.77858,106.53063,1383,75.31216
-6.9578,112.21617,43,75.327663
-7.25722,109.08351,1196,75.34515
-7.0292,105.72462,-484.701,75.345375
-6.39203,108.54661,-8.661,75.346377
-7.4578,109.50174,97,75.350981
-7.88661,113.78996,367,75.36211
-6.97958,109.08433,31,75.376807
-6.52662,105.88378,19,75.401933
-6.63934,105.12196,-7.492,75.411001
-6.40002,105.92383,56,75.412319
-7.04253,107.1774,860,75.458513
-6.55351,111.91629,-35.954,75.480549
-6.97501,107.19877,732,75.497391
-6.79593,106.672,761,75.499459
-8.48394,111.45366,-233.498,75.503122
-7.15232,109.03032,159,75.504754
-7.35462,108.67904,17,75.521425
-7.75574,110.40299,161,75.525049
-7.40578,107.50211,875,75.53986
-5.89607,106.08307,11,75.54403
-7.62611,111.15398,1659,75.55261
-8.08184,112.57769,368,75.582794
-8.61831,112.12422,-631.959,75.601797
-7.22937,109.57359,780,75.612667
-5.73021,105.98947,-48.119,75.64586
-8.69265,111.81394,-739.333,75.65287
-7.34768,107.80905,1254,75.67187
-6.76311,108.72279,-3.042,75.68893
-8.49075,112.95947,-627.92,75.688953
-8.29139,114.22291,209,75.756167
-7.41954,107.82782,1291,75.77836
-7.35401,110.38655,1304,75.82563
-7.83569,108.67119,-80.311,75.857883
-7.33391,108.53934,38,75.869214
-7.8441,111.37053,125,75.898428
-6.15146,106.00244,92,75.961567
-7.42275,107.93166,866,75.976935
-8.57315,113.13638,-540.799,76.006632
-6.43035,107.80867,24,76.013393
-8.40936,110.90775,-350.189,76.018113
-7.14219,109.03348,251,76.054385
-8.88035,113.89556,-1895.56,76.072238
-8.38437,113.19577,-193.283,76.116878
-6.62895,105.12527,-95.787,76.12661
-7.43251,107.92853,906,76.132422
-7.3553,108.53256,58,76.135184
-6.81667,110.6973,4,76.15991
-6.62498,111.61258,-30.136,76.162719
-6.14323,105.71452,-50.001,76.170262
-6.40627,105.6314,-62.089,76.177152
-6.6487,111.17565,-0.898,76.215752
-7.81223,110.66971,404,76.217968
-8.09063,110.29769,-33.289,76.218699
-8.19476,109.69729,-709.55,76.224455
-7.77654,110.39644,130,76.296925
-8.4406,112.80069,-58.974,76.314139
-6.62484,112.03664,-31.519,76.318275
-8.70924,111.95035,-794.287,76.344512
-6.36581,111.26412,-37.49,76.370206
-6.9987,114.76986,-61.823,76.376569
-6.61615,111.18585,-4.35,76.3961
-7.15695,108.30465,617,76.421558
-7.51735,109.90136,999,76.42635
-8.51494,111.4439,-279.741,76.436127
-8.32066,111.93114,-86.062,76.46631
-7.78431,113.66878,190,76.47231
-8.2692,114.22985,240,76.479193
-8.79691,113.63553,-1460.083,76.490412
-7.88344,113.77989,371,76.503292
-6.75963,110.24476,-33.843,76.514032
-7.02749,106.01538,-988.874,76.516547
-7.60656,110.59248,353,76.556953
-8.07654,111.65522,125,76.557015
-7.16741,108.30131,840,76.560936
-7.69815,109.14338,-16.191,76.574389
-7.98978,110.6139,173,76.587392
-8.39438,113.19261,-169.591,76.603859
-7.61911,110.2228,232,76.609439
-6.39627,105.63458,-58.402,76.641092
-6.59102,105.71753,37,76.654951
-7.25629,107.40121,1553,76.67323
-6.00939,106.0473,16,76.681354
-8.71168,113.66193,-876.962,76.695303
-7.91174,110.63844,152,76.713856
-7.84237,110.66023,261,76.756956
-7.14599,106.26911,-1655.364,76.767361
-6.14196,106.00542,97,76.770722
-8.59274,113.13023,-557.387,76.786634
-6.41826,111.67895,-39.727,76.791842
-8.21293,109.97524,-409.139,76.801029
-7.57008,109.75143,220,76.830324
-8.03696,111.3099,742,76.856364
-7.38812,107.79632,1480,76.88218
-7.34466,107.95672,804,76.907643
-8.11944,112.56588,329,76.916124
-8.13164,110.14283,-210.208,76.938165
-7.29409,109.12799,1541,76.93921
-6.79924,109.99292,-26.346,76.940817
-6.69379,105.25166,-63.219,76.947607
-8.07693,110.8705,190,76.955376
-8.28029,114.22638,224,76.955492
-7.27687,107.39467,1458,77.01299
-7.34509,107.52123,1059,77.03983
-8.5047,110.45171,-591.518,77.040709
-5.90549,106.0801,52,77.072538
-8.70303,111.81067,-756.184,77.086142
-6.91666,106.92645,621,77.117667
-6.49256,110.7986,92,77.122594
-8.02878,110.60162,136,77.14371
-7.78718,111.95582,108,77.145619
-8.47464,111.59819,-297.626,77.159824
-7.76658,114.38736,11,77.182753
-8.49404,112.30556,-330.739,77.225422
-7.39883,108.80953,34,77.291083
-6.75723,106.53735,1268,77.35407
-8.14351,109.85534,-539.133,77.357668
-8.3292,110.93298,-145.734,77.367624
-8.65252,113.681,-566.675,77.383908
-7.24055,108.27817,870,77.428825
-8.39295,113.33564,-60.067,77.438313
-9.00453,113.85646,-2389.833,77.441205
-7.03992,112.19048,7,77.461453
-7.23335,109.00494,243,77.476102
-7.93457,111.19964,1032,77.49311
-8.48979,112.01957,-356.753,77.55921
-6.71988,114.85786,-80.4,77.565999
-7.42854,109.62141,211,77.59396
-6.75642,110.00632,-35.45,77.599454
-7.61885,108.59496,68,77.602155
-8.37936,110.91721,-253.806,77.619316
-6.25609,105.96938,459,77.6534
-7.4319,109.63196,221,77.658552
-6.89615,105.33061,-87.06,77.660286
-7.43528,109.64258,299,77.66799
-6.99288,112.4894,6,77.668671
-9.083,114.26065,-2714.461,77.67488
-8.82226,113.91386,-1514.359,77.675248
-7.26688,111.83436,95,77.718212
-7.05973,110.62126,10,77.718977
-6.67498,110.88429,624,77.752428
-8.35943,110.21299,-827.183,77.788025
-7.12242,107.29738,1648,77.81081
-8.52048,112.15495,-450.722,77.814557
-7.67797,109.14974,9,77.838168
-8.04811,114.2992,1027,77.843232
-8.40439,113.18947,-125.445,77.861595
-7.32381,108.9766,257,77.901606
-8.21611,112.10527,255,77.913977
-9.01416,113.85339,-2400.355,77.946024
-6.92465,107.94196,715,77.96563
-6.33584,105.50846,-91.547,78.006408
-6.92627,106.92342,567,78.023193
-7.02275,112.48001,5,78.035205
-6.67435,105.25769,-101.015,78.039735
-8.2237,112.11677,264,78.057435
-8.86116,113.90159,-1718.345,78.102253
-8.48804,112.16516,-311.142,78.122801
-6.69096,114.72313,-79.389,78.137375
-6.7451,113.42289,-45.626,78.154946
-8.17167,109.9882,-373.304,78.176006
-7.26443,107.54672,1100,78.24308
-7.59641,111.16326,1632,78.25997
-7.70606,111.9812,56,78.277557
-6.61486,112.03975,-32.854,78.306362
-7.68339,107.99185,133,78.309126
-8.11037,110.43413,-14.194,78.344558
-7.4455,109.6748,363,78.368951
-6.39026,105.92692,93,78.377783
-8.05782,110.59244,247,78.387347
-7.57304,108.46357,398,78.410828
-7.4996,110.05772,691,78.448861
-8.74744,112.79595,-1624.577,78.468027
-8.22749,109.80076,-707.576,78.46997
-5.86549,105.50849,176,78.472543
-7.9858,111.37163,195,78.478037
-6.78627,110.70684,3,78.520122
-8.65313,112.82561,-1226.587,78.521992
-5.90557,105.49611,-31.171,78.528752
-8.64371,112.82856,-1175.77,78.601902
-8.08682,110.58337,211,78.610489
-7.87563,111.21806,681,78.622196
-8.39934,110.91092,-308.376,78.633588
-8.2927,113.50937,21,78.65885
-8.02035,114.21659,1373,78.67277
-7.31427,109.1217,1241,78.68307
-8.24261,114.38082,3.194,78.695161
-7.63814,108.58883,39,78.704788
-8.18871,113.82667,228,78.725376
-8.5451,111.57599,-367.816,78.738175
-6.66929,113.58869,-49.8,78.748529
-6.86598,108.39676,1770,78.77083
-5.9243,106.07418,329,78.791981
-7.51594,108.77246,5,78.79685
-6.22401,105.68905,-39.092,78.837935
-8.04871,114.30732,880,78.840918
-8.96007,114.15538,-2173.055,78.848162
-8.45943,110.89201,-510.935,78.854357
-6.25036,111.31401,-47.714,78.865433
-5.75577,105.54244,-13.252,78.868372
-7.56218,110.04277,465,78.874153
-8.38934,110.91408,-280.731,78.890882
-8.16623,111.93623,99,78.894818
-7.89013,110.50344,126,78.896793
-8.60257,113.12714,-559.17,78.922908
-8.51997,113.00969,-678.532,78.925284
-6.61854,105.12858,18,78.929479
-7.45568,109.70695,505,78.932079
-6.90362,112.66119,-5.661,78.941992
-8.54358,113.12695,-444.877,78.950062
-8.24812,110.95853,-9.301,78.956151
-7.46933,109.74986,519,78.977611
-7.21273,112.42057,35,79.031748
-8.71338,111.80743,-800.65,79.059903
-7.4232,108.51664,42,79.075054
-7.93008,112.76764,601,79.079105
-7.01798,105.58229,-156.735,79.097899
-7.4591,109.71765,520,79.098237
-8.76409,113.93213,-712.514,79.115237
-7.85419,111.36736,118,79.116038
-7.07429,109.76465,640,79.125878
-6.40233,108.54335,-7.765,79.131699
-7.96283,110.05392,-11.953,79.145292
-8.06894,113.15132,299,79.195344
-7.00627,111.91749,278,79.21482
-6.41267,108.54009,-6.774,79.241988
-8.05461,111.0194,521,79.252707
-7.0314,108.34444,588,79.260852
-6.51881,105.30595,-92.374,79.281569
-7.68807,109.14656,-4.493,79.289333
-7.91435,111.06348,513,79.321012
-7.97327,110.05063,-8.008,79.329426
-8.85247,114.04654,-1459.036,79.340235
-7.76615,110.3997,148,79.345479
-6.63777,113.88453,-59.126,79.355302
-8.77598,112.78698,-1556.581,79.369333
-6.73507,113.42602,-46.096,79.382902
-8.48523,110.45785,-558.02,79.389457
-7.25425,107.54993,1137,79.40825
-8.01552,114.30937,569,79.414872
-7.46578,107.97317,904,79.426649
-7.93436,113.94213,427,79.486266
-7.01983,110.63373,8,79.493648
-6.80859,110.39905,-19.347,79.504712
-8.22033,112.10623,247,79.516935
-6.75685,110.23603,-34.798,79.524827
-8.21684,111.53773,517,79.525667
-6.80504,111.55474,164,79.526847
-6.97585,105.88606,-387.489,79.542744
-7.70241,108.15877,171,79.548015
-6.9145,112.6578,-3.608,79.553273
-8.99492,113.85949,-2363.785,79.559512
-7.59444,109.31764,23,79.560977
-6.82026,110.43592,-18.867,79.592384
-7.19303,112.42673,16,79.617282
-8.02348,114.22665,1483,79.6541
-5.88061,105.7975,-72.861,79.658331
-8.1571,112.55408,321,79.678865
-7.32426,108.25162,331,79.682967
-6.96796,112.21299,33,79.69618
-7.92431,110.20782,16,79.723089
-8.63239,111.97458,-530.366,79.748958
-8.75444,113.93514,-623.086,79.757981
-8.77456,114.07109,-1035.911,79.799026
-8.03922,110.17175,-111.293,79.818816
-8.58455,111.98967,-341.68,79.819028
-6.97012,113.21007,68,79.835176
-8.56338,113.13943,-519.809,79.844521
-8.05189,114.31742,706,79.845185
-7.5863,111.16646,1419,79.84925
-8.41366,112.04352,-175.004,79.853527
-8.54032,113.11655,-422.007,79.855818
-8.1073,111.28783,723,79.880094
-8.31031,111.93438,-22.18,79.880778
-9.02379,113.85033,-2419.855,79.911715
-7.97612,110.33367,17,79.917813
-7.78106,109.68516,16,79.920324
-6.67578,114.15741,-70.441,79.921076
-7.17462,111.86484,19,79.923657
-8.03441,113.01989,1265,79.9403
-7.85214,110.23048,54,79.942228
-6.90583,112.94545,67,79.94987
-8.4144,113.18631,-92.579,79.972191
-7.5817,107.77433,233,80.000494
-8.66363,112.96449,-1257.077,80.034492
-7.1645,109.16862,910,80.053358
-6.05672,106.03234,58,80.053838
-8.26398,113.09006,86,80.066435
-8.62252,112.97743,-1050.84,80.116978
-7.88979,113.80004,318,80.120814
-7.03055,111.05608,91,80.135539
-7.43071,109.51153,108,80.138336
-6.35569,105.64743,-44.155,80.140488
-8.04554,114.29719,982,80.153715
-7.33495,108.68528,30,80.162699
-7.34476,108.68217,19,80.216829
-7.82809,110.38019,85,80.217652
-7.07671,108.47535,508,80.226264
-8.08444,113.00427,983,80.30179
-6.10402,106.0174,157,80.324022
-7.06456,113.03828,58,80.338554
-7.29568,108.6978,121,80.396505
-7.93116,113.93191,393,80.401708
-6.50189,108.80419,-14.177,80.425206
-8.05943,109.8818,-140.251,80.425804
-8.25967,112.52187,462,80.430238
-8.26622,110.24239,-389.323,80.436024
-8.87077,113.89858,-1774.323,80.449344
-6.93588,106.92041,530,80.452633
-7.64778,108.58578,36,80.467506
-8.04017,109.74623,-304.676,80.510711
-7.92422,111.06036,569,80.520712
-8.6343,112.83152,-1108.872,80.562788
-8.06991,109.87851,-202.201,80.562949
-6.73285,105.23952,10.685,80.5663
-6.99614,111.9206,259,80.61391
-8.49495,110.45478,-566.241,80.621557
-8.20264,109.97847,-418.548,80.633562
-8.48743,112.94898,-589.706,80.637955
-7.09823,106.1382,-1561.303,80.640102
-7.98909,111.38193,180,80.641795
-8.50968,112.15835,-436.999,80.652971
-7.70602,110.84479,101,80.653896
-8.40298,112.33415,-234.468,80.663262
-7.72458,108.12453,132,80.690271
-8.72369,111.80418,-840.314,80.702451
-7.95388,114.18654,850,80.706226
-6.56742,105.29088,21.773,80.747004
-7.47442,109.35541,37,80.781832
-7.07315,108.33122,1222,80.78796
-6.31329,105.51559,-96.154,80.791774
-8.61238,113.12406,-565.972,80.804714
-7.44435,107.63534,898,80.815806
-6.59757,105.57088,-36.05,80.823283
-8.03852,110.59855,183,80.824029
-8.3893,112.19623,-306.863,80.844035
-8.43399,111.61098,-198.967,80.912455
-7.81131,109.81819,15,80.929052
-6.6378,111.17905,-1.888,80.9319
-8.09649,110.58036,179,80.940064
-8.75065,113.79289,-1382.947,80.943157
-8.19109,109.68565,-726.508,80.95192
-6.32439,111.27704,-46.455,80.982309
-6.32458,105.51201,-94.102,81.017455
-7.94382,114.18967,918,81.088755
-8.29996,110.51621,-232.046,81.091143
-6.20847,105.98444,185,81.097633
-6.83496,108.40657,958,81.116364
-6.81086,106.52043,1295,81.12157
-7.30416,109.12484,1417,81.13891
-6.99795,111.06631,167,81.140933
-7.246,107.40447,1533,81.14581
-6.53641,105.8807,9,81.15045
-6.69427,113.86692,-49.2,81.159254
-7.04136,111.0527,84,81.159561
-6.1348,105.42508,-1,81.17334
-7.70782,109.99231,46,81.193012
-8.04898,109.8851,-79.56,81.22235
-8.97847,113.7209,-2144.891,81.248325
-6.06618,106.02935,72,81.272054
-8.78819,111.21461,-950.871,81.286993
-7.80341,113.66281,311,81.345606
-8.43104,111.18591,-288.698,81.386385
-7.74513,108.118,90,81.398063
-6.72519,106.54745,953,81.3989
-7.50533,108.77582,12,81.402961
-7.65266,109.01551,3,81.419587
-6.63119,110.04542,-39.005,81.42859
-7.257,111.83845,70,81.435043
-7.66393,108.87005,3,81.459481
-8.49883,112.16178,-363.401,81.460837
-8.50489,112.44484,-399.253,81.464179
-7.56051,108.27159,282,81.470087
-8.04821,110.59547,210,81.485775
-8.42098,111.18908,-275.989,81.488588
-6.65365,109.61317,-26.46,81.502339
-7.59172,109.88713,364,81.507225
-6.62692,111.18246,-3.162,81.507751
-7.44224,107.92541,813,81.540642
-7.48406,108.78257,11,81.547759
-7.61621,108.44734,187,81.555979
-8.14119,114.12782,1238,81.64757
-7.27454,107.54352,1164,81.64846
-6.98619,111.92376,291,81.686706
-8.11569,112.42431,312,81.699264
-8.1655,109.56427,-792.664,81.703642
-8.62219,113.12098,-563.248,81.738187
-8.57698,111.42434,-446.262,81.746732
-8.53503,111.57916,-366.436,81.767577
-8.17324,110.27163,-206.328,81.772521
-8.04706,111.30674,663,81.780116
-6.96538,107.20182,489,81.784707
-8.64187,113.11481,-582.592,81.797427
-6.91447,107.94517,646,81.812732
-5.99986,106.0503,16,81.820484
-8.77379,113.9291,-810.003,81.836262
-8.48379,112.30878,-276.461,81.848295
-8.51404,113.03324,-588.629,81.877945
-8.20413,112.53936,472,81.891197
-7.34492,108.24507,337,81.898811
-7.79156,109.68187,11,81.904398
-8.73403,111.80088,-910.998,81.964092
-8.80671,113.63246,-1481.984,81.975196
-8.20683,112.06377,279,82.003823
-8.63204,113.11791,-563.076,82.023364
-8.05871,113.15452,327,82.025958
-8.78186,112.21501,-1071.453,82.028033
-7.04068,109.0652,59,82.034368
-8.09486,111.00672,366,82.037382
-7.45389,107.63232,770,82.038911
-7.9298,111.91108,206,82.042443
-7.21516,107.41425,1652,82.05328
-8.66252,112.82266,-1291.506,82.080419
-7.1478,113.72556,-5.862,82.089681
-8.6517,113.11169,-618.462,82.109329
-7.82503,108.67457,-89.235,82.135614
-6.09455,106.02039,140,82.138907
-7.31532,108.69154,119,82.157788
-7.66277,109.01234,4,82.185958
-7.47618,109.77149,306,82.224581
-8.21943,114.10329,728,82.23056
-7.55827,108.75902,9,82.2497
-7.93918,111.22635,868,82.265792
-8.64282,113.68407,-489.853,82.268731
-8.07914,113.14811,283,82.304754
-7.02963,112.19369,7,82.314876
-6.68407,105.25468,-79.778,82.320797
-6.58078,112.76183,-53.688,82.328527
-8.41087,111.19228,-251.617,82.342541
-8.99052,114.14578,-2387.107,82.372151
-7.08356,108.32793,930,82.382905
-6.37288,105.78655,-9.842,82.384563
-7.69713,113.83854,231,82.393347
-8.89831,113.7464,-1979.811,82.396638
-8.25376,113.09328,114,82.440413
-6.36389,111.67105,-39.663,82.441858
-7.67018,110.28753,217,82.491221
-7.01753,106.01854,-883.173,82.492377
-8.01772,109.89494,-90.524,82.500021
-7.0411,109.77513,390,82.508803
-6.44058,107.80546,27,82.509783
-6.71022,113.57599,-49.025,82.524262
-7.45271,107.93198,788,82.541734
-6.35351,105.35727,-117.575,82.554811
-8.44109,111.18275,-299.071,82.572236
-8.19463,112.25735,171,82.580539
-7.61575,110.21219,240,82.585
-8.30253,113.50628,21,82.586507
-6.11307,105.7241,-55.529,82.591893
-8.61329,113.26639,-232.905,82.597753
-7.49469,108.77919,8,82.628922
-6.39869,111.68521,-39.83,82.637902
-7.00305,107.04382,911,82.644483
-8.03853,109.8884,-68.805,82.656924
-8.95686,113.8715,-2262.52,82.66628
-6.76087,105.37359,45,82.666879
-7.21258,113.70529,-14.44,82.675646
-6.38052,105.93,110,82.682891
-6.55958,105.72749,30,82.71601
-8.10495,111.00356,398,82.717255
-8.00735,109.89819,-117.152,82.724334
-7.0201,114.76317,-5.715,82.77808
-7.12004,107.15283,1074,82.78328
-8.47365,111.4569,-224.876,82.790233
-9.03343,113.84726,-2425.131,82.805967
-7.3957,107.50531,871,82.825177
-8.54683,113.1373,-463.722,82.839445
-8.5253,111.44065,-312.543,82.85198
-8.35703,112.20637,-113.2,82.873011
-7.01277,112.48315,4,82.888416
-8.34632,112.20975,-46.88,82.902433
-8.02809,109.89169,-75.051,82.904407
-6.14479,105.42199,38.705,82.904836
-5.82931,105.81365,-41.747,82.91567
-7.52927,108.47741,472,82.91841
-7.32433,109.29393,393,82.936481
-8.2468,112.95328,549,82.940766
-8.73528,113.51279,-1327.733,82.965545
-7.6169,110.58922,335,82.970569
-6.71168,114.71667,-79.313,82.971783
-7.93759,109.63595,-33.614,82.974249
-7.92719,109.63925,-32.29,82.988477
-7.84756,110.09015,112,82.991618
-8.11732,111.28467,703,82.99614
-7.00282,112.48627,6,83.000555
-7.51869,108.04422,511,83.00706
-8.7448,113.93819,-522.343,83.02232
-8.07318,111.64465,262,83.039369
-7.60531,109.31421,11,83.070496
-7.26722,106.23069,-838.201,83.092901
-7.32123,108.39786,149,83.101806
-7.06319,109.76815,579,83.109614
-7.1359,106.2723,-1556.287,83.121987
-6.4085,111.68208,-39.752,83.131494
-7.9866,110.33039,22,83.165973
-5.94304,106.06825,109,83.182015
-8.25834,110.95533,-14.934,83.203215
-7.27113,108.8499,214,83.205053
-8.13304,109.85864,-512.175,83.210452
-8.37544,112.05557,-175.313,83.23018
-7.9043,109.93065,-31.175,83.243608
-6.55615,105.1485,7.208,83.2482
-7.7706,109.68842,19,83.250973
-8.69965,111.95339,-768.493,83.312366
-8.08042,109.8752,-291.34,83.346605
-7.45267,108.64786,24,83.352687
-7.30549,108.69468,93,83.392203
-7.67288,109.00918,3,83.403634
-6.52851,105.30296,-75.065,83.435418
-8.19979,112.96804,762,83.439049
-7.61629,111.15706,1656,83.46503
-6.07564,106.02636,99,83.472537
-7.67726,110.99593,298,83.474145
-6.16988,111.06142,-54.601,83.487933
-8.56505,113.56631,-287.923,83.494343
-6.71569,110.87156,207,83.496303
-7.86428,111.36419,120,83.504462
-7.65738,108.5827,15,83.545657
-8.74595,113.50944,-1400.095,83.549632
-8.5399,112.86123,-403.293,83.565916
-7.15414,108.88688,701,83.566588
-8.03601,110.03087,-141.648,83.605354
-7.48651,109.80401,331,83.695648
-8.40075,111.19546,-233.976,83.727836
-8.75657,113.80521,-1279.596,83.775044
-7.54111,108.61971,454,83.851084
-6.35546,111.26736,-39.2,83.862927
-5.84971,105.95178,-72.065,83.890314
-7.31379,108.97975,243,83.909989
-8.91545,113.1718,-1896.12,83.925166
-8.03726,114.30258,814,83.943551
-6.69411,105.39481,7.884,83.951299
-8.52496,111.58234,-347.331,83.955428
-7.47275,109.76067,424,83.957531
-8.2057,112.25388,259,83.963454
-7.28182,108.84653,160,83.967412
-7.9339,114.19277,839,83.972307
-7.05216,109.77164,482,83.99938
-8.66152,113.10859,-660.865,84.011075
-8.14184,110.13959,-256.408,84.014645
-7.79389,113.66577,208,84.053287
-6.50439,105.45499,-79.05,84.109055
-8.40345,113.33234,-57.964,84.14347
-6.76711,110.00297,-30.816,84.230367
-7.68696,109.71472,53,84.235031
-7.95235,110.05724,-22.037,84.253973
-6.62093,110.04863,-38.475,84.255969
-7.61616,109.3108,10,84.282117
-8.19566,109.83891,-649.999,84.343888
-7.97996,110.61698,191,84.349391
-8.98536,113.86251,-2349.879,84.351911
-8.81814,114.2001,-872.324,84.353626
-6.54693,105.58692,-42.389,84.366771
-7.19479,112.5703,5,84.434098
-7.62346,109.73469,56,84.442544
-7.23572,107.40773,1525,84.45025
-8.24562,112.09598,204,84.461092
-7.86536,113.07288,508,84.493722
-7.98369,110.04736,-1.942,84.50269
-7.63411,109.73135,196,84.504077
-6.99229,107.04719,967,84.511605
-7.29373,109.19784,1231,84.5427
-7.04972,110.62441,10,84.590382
